TradingDay,CF,FG,MA,OI,RM,SR,TA,a,ag,au,bu,c,cs,hc,i,j,jd,jm,l,m,p,pp,rb,ru,v,y
20180517,-58.65102639294993,73.26007326007212,0.0,0.0,0.0,0.0,-478.7961696306394,-217.03743895822078,-0.0,-0.0,525.2790544977075,-112.99435028248288,-0.0,0.0,0.0,-1038.9610389610402,-0.0,-0.0,-846.113167636166,0.0,0.0,-420.5305154194488,0.0,-0.0,-0.0,0.0
20180518,5808.154884130239,-0.0,-0.0,0.0,-0.0,-235.89185265832873,-342.81796366127776,0.0,0.0,0.0,11656.843483955454,0.0,0.0,-1221.731219131783,-0.0,-878.2340375029644,0.0,-0.0,106.66666666666413,-0.0,0.0,-21.65674066053166,-1304.7023647730448,2795.9807776321627,0.0,0.0
20180521,6442.417331812992,0.0,-0.0,1218.9616252821693,-0.0,454.7108039287113,583.7912087912024,271.14967462040505,-0.0,-0.0,1299.5049504950523,0.0,0.0,-1184.21052631579,-0.0,-0.0,607.0908207868026,0.0,0.0,-0.0,0.0,0.0,-1156.7061415587982,3952.4011899702505,0.0,-275.38726333907556
20180522,-2651.2013256006553,0.0,-0.0,936.6636931311225,-0.0,-144.84881405035173,-0.0,-324.499729583565,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-675.8387641805641,-0.0,-0.0,0.0,0.0,0.0,-0.0,-1226.4922322158816,-0.0,310.666206420438
20180523,-1259.4458438287174,-0.0,-0.0,-382.97245544260994,1392.8717738631756,-253.66914296067415,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-1408.8250930356196,109.64912280701577,-0.0,-1307.8227173649768,-0.0,-0.0,0.0,-348.7020534676544,-870.2191663085465,-0.0,-4853.969559851905,-0.0,-0.0
20180524,0.0,0.0,-251.88916876573856,2361.275088547793,4686.868686868689,471.6981132075408,-0.0,0.0,-0.0,646.9500924214487,-0.0,1190.4761904762008,0.0,1725.5324885413804,657.174151150058,0.0,268.1618722574389,0.0,-0.0,2147.6510067114104,660.9642301710808,-0.0,0.0,-42.158516020235766,-0.0,0.0
20180525,504.48430493273406,0.0,-1659.4516594516604,-2100.350058343034,-1342.2818791946352,-0.0,0.0,-0.0,0.0,477.5022956841166,-0.0,-336.13445378151744,-0.0,-477.07394646170883,-0.0,-0.0,-0.0,-0.0,0.0,-657.030223390277,-2317.4971031286377,-0.0,-0.0,0.0,-0.0,-0.0
20180528,-669.2693809258208,0.0,0.0,-456.9575471698148,397.4562798092176,-0.0,-1931.0344827586198,0.0,-0.0,-0.0,-0.0,562.1135469364939,44.96402877698731,1168.9691817215867,-0.0,0.0,0.0,0.0,-0.0,0.0,-3282.5322391559034,-0.0,392.706872370272,-0.0,-0.0,-0.0
20180529,7666.480134303314,140.44943820224498,0.0,0.0,0.0,0.0,105.48523206750775,459.7079502433717,-0.0,0.0,0.0,448.43049327353066,89.88764044942334,3433.7031167459045,0.0,0.0,-192.40019240018998,1838.6961972419642,0.0,0.0,675.4072308303485,0.0,1564.682872310706,0.0,0.0,0.0
20180530,1616.8148746968209,-210.37868162692516,-0.0,0.0,-0.0,0.0,-0.0,-161.5074024226307,0.0,0.0,-0.0,-447.4272930648788,-0.0,415.47649961048955,-0.0,-0.0,-530.1204819277042,-1189.9876897825313,-324.6753246753321,-0.0,0.0,-54.442508710791834,0.0,-2305.113160100584,0.0,0.0
20180531,-294.0390269981119,0.0,0.0,-229.55523672883868,-0.0,-0.0,316.67839549613507,-1346.9827586206843,0.0,127.66733540033673,834.4030808729116,-0.0,-0.0,1758.469097491607,0.0,0.0,-0.0,0.0,-488.5993485342056,-0.0,0.0,10.894432944765764,0.0,128.70012870012772,0.0,0.0
20180601,0.0,0.0,0.0,-71.9010641357401,-0.0,0.0,736.5836548579389,-135.6116083536768,-452.60915867943504,-236.79417122039615,572.8835136855455,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,39.24646781788859,2396.514161220039,0.0,0.0,0.0,308.0082135523644
20180604,-2551.155992559121,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-133.7255950789038,-0.0,0.0,0.0,-0.0,-871.5713919507875,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-39.23107100823073,-129.17115177610972,-0.0,128.4246575342456,-72.78020378455459,375.29853292391584
20180605,-1936.1876193073463,0.0,-0.0,-0.0,-1037.50997605746,-0.0,-1532.0334261838402,-0.0,-0.0,-0.0,-563.9097744361072,-0.0,-0.0,0.0,2188.1838074398174,0.0,0.0,0.0,-0.0,-0.0,-2040.8163265306148,86.16975441620417,0.0,-769.5596408721617,1310.9978150036318,-1767.5050985724215
20180606,-0.0,-0.0,0.0,-0.0,40.322580645162105,-0.0,-70.17543859648475,-1447.3331546502393,0.0,0.0,1764.3352236925205,56.75368898978283,-0.0,0.0,1498.9293361884397,-0.0,0.0,0.0,-0.0,0.0,-396.51070578905484,-2152.389151958683,0.0,0.0,-1437.8145219266482,-617.28395061729
20180607,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-1115.0394343214562,427.3504273504303,-91.77679882525796,2229.1021671826425,226.8859897901384,0.0,0.0,-637.6195536663021,0.0,729.7494526879013,0.0,0.0,-0.0,-198.64918553833857,2132.2889469103643,820.9745762711931,0.0,2751.629254163635,137.59889920881915
20180608,-592.2165820643017,-411.24057573682114,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-186.17021276595017,-18.372221201529168,-4531.537048377203,-0.0,-0.0,-0.0,-426.43923240938824,-120.30798845043897,-2004.3467761410243,-0.0,0.0,-0.0,-0.0,344.4564047362684,-26.26740215393655,-0.0,3571.4285714285506,-0.0
20180611,964.5390070922074,-412.9387474191264,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,62.65664160399969,-0.0,0.0,0.0,1284.7965738758094,-337.26812816189675,0.0,-0.0,0.0,0.0,-0.0,2514.5067698259218,-157.64582238569974,-0.0,-421.05263157892637,0.0
20180612,-1011.5200899128939,0.0,850.1594048884134,-0.0,-0.0,0.0,0.0,0.0,52.67316302344182,-0.0,0.0,0.0,0.0,0.0,1489.3617021276623,6708.494208494226,0.0,0.0,-106.95187165775145,0.0,-0.0,-976.3345006898021,2787.2732053642017,0.0,-70.3234880450095,-0.0
20180613,4349.053939565093,-0.0,-948.3667017913523,-0.0,0.0,-0.0,-0.0,0.0,-184.25901553039552,-0.0,-2779.4935145151194,0.0,826.0670032124796,-0.0,-422.3864836325169,-1260.798505720302,1276.7002209673437,-0.0,-856.53104925053,0.0,-0.0,-447.9044470512939,155.6016597510304,-0.0,-0.0,-0.0
20180614,-5749.0326147042615,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,127.06480304955663,398.63325740319254,-91.03322712790316,0.0,848.3563096500392,2796.052631578953,-339.39393939394876,-0.0,-0.0,0.0,0.0,-0.0,1969.4221300855006,-0.0,-0.0,0.0
20180615,-113.83039271485453,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,259.26886180969285,0.0,761.42131979694,-340.3289846851867,0.0,-276.4513696908886,211.19324181625845,777.1428571428473,631.3744536182671,0.0,-0.0,-0.0,-0.0,0.0,128.30382345393846,-0.0,-0.0,0.0
20180619,-0.0,-1150.981719702102,-0.0,-0.0,3109.243697478982,-2183.908045977007,-0.0,0.0,-3465.2185156452033,-0.0,-6447.534766118839,340.90909090908184,271.73913043478706,-3049.3951612903174,-4957.805907172996,-10018.214936247736,1331.3967562333614,-0.0,-0.0,4054.51448040887,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
20180620,0.0,547.9452054794434,576.7844268204735,0.0,-122.249388753047,411.2808460634563,0.0,-0.0,-375.03348513258635,-0.0,783.8014369693094,397.05048213273176,722.673893405596,0.0,0.0,1797.6989453499566,0.0,0.0,0.0,-327.4394237066148,0.0,0.0,1273.54736004246,0.0,0.0,659.5822645657596
20180621,0.0,-409.836065573764,-1684.5878136200758,292.9838087895253,-0.0,0.0,0.0,-0.0,-161.0305958132114,-0.0,-0.0,-338.9830508474486,-448.4304932735336,-0.0,0.0,0.0,-755.6080283353049,-0.0,-0.0,-0.0,0.0,-0.0,-1152.7377521613855,-0.0,-436.04651162790367,-72.80669821623177
20180622,266.42984014208923,-547.5701574264332,-0.0,-861.0086100861199,-0.0,253.36191775482024,0.0,-0.0,859.5218909481505,0.0,-0.0,0.0,539.3258426966053,-0.0,0.0,-938.5265133739874,-261.71782060433367,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-218.97810218978867,72.8597449908884
20180625,236.1972246826212,-0.0,255.75447570333463,123.53304508957794,0.0,194.40124416797215,0.0,0.0,-0.0,0.0,0.0,509.33786078098507,268.93769610040783,-542.6356589147143,0.0,-1444.812884888695,1335.87786259543,0.0,0.0,1212.9380053908403,0.0,0.0,-984.042553191489,-0.0,-0.0,582.6656955571846
20180626,-1708.3946980854264,-0.0,-510.20408163265824,-648.1481481481464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.4504504504385,-268.2163611980212,-1143.15406599118,-0.0,-0.0,-995.2606635071099,-0.0,0.0,1797.603195739015,0.0,0.0,-1289.2828364222485,0.0,0.0,-108.93246187363216
20180627,-178.25311942960144,0.0,0.0,0.0,0.0,0.0,0.0,770.0770077007775,-53.27650506125495,0.0,2012.9870129870117,674.1573033707962,984.7806624888091,0.0,-0.0,-0.0,-214.3367468444908,-0.0,0.0,4447.351209941135,504.41361916772667,209.75932877014586,-0.0,0.0,0.0,0.0
20180628,-743.3838834373989,0.0,0.0,-0.0,0.0,-0.0,-309.38466827087535,163.75545851528145,-293.17697228146244,-0.0,1527.6893698281513,-279.9552071668596,-1158.1291759465505,0.0,0.0,0.0,-0.0,0.0,-0.0,-447.8566858605228,710.9995817649465,231.35397157651113,0.0,-0.0,0.0,-0.0
20180629,0.0,1250.8686587908292,1501.6088666428327,0.0,1727.6014463640017,0.0,862.0689655172368,1254.4314153258686,0.0,0.0,2274.1629816803334,0.0,358.42293906808993,0.0,0.0,2816.2175285263393,0.0,1436.4174059991544,0.0,941.3241292751867,0.0,0.0,0.0,0.0,0.0,0.0
20180702,-0.0,-274.5367192862218,-528.3550545966834,225.19141270079868,0.0,-0.0,-0.0,704.6070460704652,-0.0,0.0,-1124.2973141786283,-0.0,0.0,-0.0,-0.0,-4344.746162927979,-1607.5650118203375,-2832.153269471053,-539.665407447385,0.0,329.4892915980245,-0.0,-0.0,-0.0,-0.0,0.0
20180703,-0.0,0.0,0.0,-149.79029358897742,-734.1576506955215,-0.0,0.0,-0.0,-0.0,-0.0,2386.934673366837,0.0,0.0,0.0,0.0,0.0,-240.26910139355778,-0.0,379.8155181768917,-1076.2607626076228,-164.2036124794686,-0.0,53.319114902695695,0.0,0.0,0.0
20180704,-0.0,0.0,0.0,-0.0,-1206.6952121447944,-0.0,-169.8946653075004,-0.0,0.0,0.0,-620.7324643079116,-0.0,-221.82786157942604,0.0,-215.98272138228594,0.0,-0.0,-0.0,540.5405405405276,-746.0366801367784,-0.0,0.0,799.3605115907245,-0.0,144.92753623187065,-0.0
20180705,-0.0,-273.4107997265849,277.8742618964908,0.0,0.0,-0.0,-204.22055820286715,0.0,-133.22675193179361,0.0,747.198007471988,-0.0,-400.1778568252542,-976.863753213373,-0.0,-1613.6919315403443,0.0,-0.0,-2479.784366576821,0.0,0.0,-0.0,0.0,-0.0,-1447.1780028943513,0.0
20180706,0.0,411.24057573679954,1316.2452372705386,-224.98875056247485,-313.3568350959606,0.0,0.0,-0.0,0.0,0.0,741.6563658838152,0.0,0.0,-25.960539979235755,0.0,-74.55268389662824,-0.0,0.0,-163.7554585152799,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
20180709,0.0,-273.597811217506,-1032.3468685478483,225.49609140108538,-314.3418467583448,-0.0,612.4532153793915,0.0,0.0,-0.0,3201.970443349744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
20180710,-90.77155824508904,684.9315068493042,899.3427879626462,-0.0,-0.0,-0.0,676.3611768684387,-0.0,-266.3115845539242,-0.0,1212.121212121225,-0.0,44.40497335700865,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-1603.135019593867
20180711,-242.27740763173767,-408.16326530611605,-1028.4538909838768,-0.0,-0.0,-0.0,-808.8978766430791,-0.0,-213.61815754338497,0.0,963.8554216867573,0.0,-443.8526409232046,355.51041137632376,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,440.18643190057116,-0.0,0.0,-0.0
20180712,0.0,2726.6530334014997,1171.6057891109601,-0.0,-0.0,0.0,-135.3637901861261,-0.0,-0.0,-0.0,-4076.738609112711,-54.200542005421475,-0.0,1796.5587044534484,0.0,0.0,-0.0,654.4502617801008,0.0,-0.0,-0.0,0.0,5001.288992008238,0.0,216.4502164502056,0.0
20180713,0.0,-134.49899125756346,-1370.3323055841122,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-489.59608323133926,216.91973969631806,0.0,99.4282873477338,-0.0,-2101.9569944430955,0.0,-2037.2778500216739,322.40730789897134,-0.0,-0.0,322.0611916264007,-855.1307847082526,-0.0,-71.9942404607473,-0.0
20180716,357.14285714285614,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,1623.3766233766107,1605.7091882248094,1540.3726708074732,0.0,-1209.2793682132356,1014.4927536231893,0.0,-107.12372790572857,-0.0,0.0,-299.62546816478476,-25.258903763570366,-0.0,-0.0,-0.0
20180717,-1008.3036773428205,-0.0,-0.0,0.0,1036.682615629982,0.0,-745.0050795800862,0.0,-0.0,-0.0,-0.0,-107.35373054213916,-87.79631255489006,-246.54832347140774,-0.0,0.0,-1817.3122907699708,834.4312692138814,0.0,0.0,-0.0,300.0750187546794,-0.0,0.0,-0.0,0.0
20180718,-0.0,-0.0,244.58420684836722,0.0,-1341.7521704814567,0.0,204.70829068576737,-0.0,-0.0,-0.0,-0.0,0.0,527.0092226614051,-0.0,107.52688172042836,-0.0,-48.262548262534104,-696.8641114982692,-0.0,-0.0,0.0,-256.82182985552635,-25.374270489717095,0.0,0.0,0.0
20180719,0.0,-0.0,871.383757406762,294.8936830668982,0.0,-0.0,2996.2546816479326,0.0,0.0,0.0,124.22360248447339,-53.70569280343858,175.2080595707431,-0.0,859.291084855008,0.0,193.0967897658677,0.0,-0.0,0.0,0.0,-310.7253830493979,583.7563451776597,-0.0,0.0,0.0
20180720,-447.3605726215257,0.0,0.0,-340.45187248530317,0.0,-0.0,1677.2895001677466,0.0,0.0,0.0,1178.6600496277931,-0.0,699.6064713598398,0.0,2139.0374331550724,1657.5952498762892,-337.59344104172624,0.0,0.0,0.0,-795.9782153330527,0.0,0.0,-0.0,0.0,-0.0
20180723,-659.0772917915021,-0.0,0.0,0.0,-0.0,-0.0,199.60079840318832,-0.0,0.0,0.0,-0.0,-0.0,-1568.6274509803861,467.86505786751485,529.100529100534,2214.6507666098914,-0.0,0.0,0.0,-0.0,506.7567567567596,501.06609808102417,0.0,-0.0,71.83908045977263,0.0
20180724,0.0,0.0,0.0,-0.0,0.0,0.0,4320.372216683266,-0.0,-0.0,-0.0,0.0,0.0,87.83487044356752,-710.784313725492,-210.52631578949695,1809.523809523782,-0.0,0.0,0.0,0.0,0.0,1676.036915243437,-698.0802792321061,-0.0,-861.450107681257,0.0
20180725,0.0,-0.0,-0.0,-0.0,0.0,0.0,-130.12361743655273,0.0,0.0,0.0,790.2735562310008,-0.0,-0.0,0.0,842.9926238145548,2123.6432279377277,0.0,1569.792108612635,0.0,0.0,-167.36401673640725,-441.82621502208946,853.6279186542838,0.0,0.0,0.0
20180726,-444.9718184514909,-0.0,-0.0,0.0,923.3239662786079,0.0,0.0,0.0,0.0,0.0,-904.704463208684,0.0,-0.0,-170.69007559133067,-209.86358866736282,-233.4812047630279,0.0,-167.0843776106833,-158.81418740073735,0.0,628.6672254819713,-137.0585134422722,0.0,-0.0,0.0,0.0
20180727,-268.17640047676326,0.0,0.0,-30.66544004906511,-1750.1988862370833,0.0,714.053878610839,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2564.728871519309,0.0,0.0,-0.0,-83.61204013377422,0.0,-0.0,1999.1670137442848,0.0,5426.935524022894,-0.0,0.0,451.8595759471855
20180730,0.0,0.0,0.0,107.36196319018548,2407.704654895665,0.0,2417.015791169835,0.0,0.0,0.0,0.0,0.0,0.0,-1286.0204810669402,-0.0,2296.262944619551,0.0,83.64700961940105,0.0,0.0,82.47422680412647,0.0,193.89238972371453,0.0,0.0,1176.4705882352657
20180731,0.0,-0.0,-0.0,-0.0,-475.81284694685843,-0.0,-0.0,-0.0,0.0,0.0,-0.0,542.2993492407813,87.91208791208936,1869.6069031639681,-0.0,-308.0985915493031,-0.0,0.0,-0.0,0.0,-206.1005770816227,52.077908551195165,992.7360774818305,0.0,213.37126600285242,206.39834881321457
20180801,-932.672690177788,0.0,-0.0,0.0,-1987.2813990461004,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,53.93743257821069,-307.4220465524784,-1519.829019235331,-2663.9344262295035,0.0,-0.0,-0.0,0.0,-1456.0099132589833,0.0,41.64064126587755,-0.0,-0.0,-70.97232079489247,-206.1855670103143
20180802,-706.0900264783858,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-257.87437833854545,0.0,-431.2668463611973,-0.0,-239.29169657813586,210.52631578947026,2019.1055145462522,0.0,0.0,958.9770911028265,502.9864822382974,821.6926869350864,0.0,-0.0,0.0,0.0,171.99862401100503
20180803,0.0,-0.0,3412.856196156392,0.0,-1575.1211631663898,0.0,3455.528846153842,-0.0,-0.0,-203.1394275161586,0.0,-648.2982171798922,0.0,0.0,0.0,3341.136412002546,0.0,0.0,1583.1134564643894,-0.0,-774.246128769355,1600.9852216748752,0.0,-0.0,0.0,-0.0
20180806,0.0,0.0,6664.530599166933,0.0,1764.4645055395983,1254.9019607843154,1391.4656771799528,0.0,0.0,0.0,120.33694344163784,1463.4146341463386,0.0,0.0,0.0,0.0,0.0,2370.062370062363,1675.3926701570665,0.0,0.0,2903.5885901237,0.0,0.0,-0.0,0.0
20180807,903.526668609738,0.0,744.1860465116249,0.0,0.0,-1006.9713400464785,0.0,0.0,0.0,-0.0,2764.4230769230644,-0.0,0.0,0.0,0.0,0.0,-0.0,-278.3300198807183,726.895119418465,0.0,0.0,1450.57128663685,0.0,0.0,0.0,0.0
20180808,-751.0109763142787,0.0,1.218271507850902e-11,423.02462607643605,0.0,856.3643441027767,0.0,3694.581280788172,-0.0,-0.0,-0.0,0.0,512.3825789923188,-0.0,-0.0,-0.0,0.0,0.0,465.59751681325224,0.0,0.0,-335.3718682185541,-0.0,-119.85617259288179,0.0,0.0
20180809,405.91475790082796,0.0,-0.0,391.15390401685494,0.0,-251.93798449613152,-0.0,-791.7656373713371,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1111.685625646328,0.0,0.0,-0.0,0.0,-19.760893192371846,-0.0,639.9999999999857,-135.50135501355274,0.0
20180810,347.22222222224445,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-1204.0816326530712,-460.24034773714703,-0.0,-411.9464469619089,0.0,0.0,-0.0,-0.0,-3179.6502384737623,-135.6852103120786,-0.0
20180813,-1704.217215482381,0.0,0.0,-1111.11111111111,-2353.86426049431,0.0,1752.848378615237,-953.895071542129,-0.0,259.8366740905768,0.0,0.0,0.0,0.0,0.0,2561.454244990717,4305.484366991278,0.0,206.3983488132165,-0.0,-965.7947686116756,0.0,3452.380952380954,1534.733441033949,-0.0,-0.0
20180814,-0.0,0.0,0.0,0.0,1807.955002008838,-0.0,660.3502727533765,0.0,-0.0,-907.0714550166725,-1173.02052785925,-0.0,-0.0,-0.0,-0.0,-0.0,-2207.727044656298,-873.7092930897572,1441.8125643666237,0.0,-650.1422186103159,881.3626460685193,-414.26927502876435,-1042.0841683366746,0.0,0.0
20180815,-0.0,-0.0,-0.0,0.0,1815.3117600631285,-0.0,1140.9013120364866,557.0291777188321,-0.0,-0.0,-237.38872403559,0.0,0.0,0.0,-0.0,0.0,710.2993404363339,1883.0128205128146,-204.4989775051194,981.5950920245423,0.0,-107.98075979187827,0.0,0.0,0.0,0.0
20180816,-0.0,-0.0,-0.0,-678.7330316742011,-3050.44974579584,0.0,8905.275099262626,-2321.2872592983495,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-5692.695214105802,-0.0,-153.53121801432766,-1579.5868772782524,-0.0,-0.0,0.0,-0.0,0.0,-816.0489629377751
20180817,-0.0,0.0,-0.0,1640.0911161731265,-555.9968228752983,-0.0,-1792.0173771381774,-1601.2810248198537,0.0,-0.0,-0.0,-955.9214020180543,-0.0,0.0,0.0,4834.307992202736,207.41508944776695,2135.2313167259754,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-1753.2029669588667,822.7631127871089
20180820,0.0,0.0,0.0,2181.383535036602,-0.0,0.0,3506.8493150684853,-1318.2674199623373,0.0,0.0,0.0,428.9544235924909,0.0,0.0,0.0,-1487.5418371141864,1398.6013986013847,2826.171118854042,0.0,-0.0,446.97277529459717,0.0,0.0,0.0,205.90253946465734,-204.012240734449
20180821,0.0,-0.0,-0.0,-118.23825007390049,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-7381.041588609966,-257.20164609052085,-5798.192771084329,-568.7693898655613,-0.0,80.9061488673166,-849.320543565151,-0.0,0.0,-0.0,272.29407760379064
20180822,-176.9389560601706,0.0,0.0,739.4262052647086,0.0,120.07204322593482,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,1536.666018284378,-309.03940252382307,6746.801085692132,572.0228809152342,0.0,242.5222312045352,-131.0087675098227,-0.0,-553.3596837944783,0.0,-339.90482664853266
20180823,-1181.6838995568653,0.0,-0.0,-1908.3969465648795,-2979.0660225442825,-19.98800719567782,-0.0,-1513.9226818058876,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-2813.203300825211,-1240.9513960703339,-0.0,-888.1711748082386,-0.0,-0.0,-1629.5707472178062,-2142.3635107118234,-170.24174327544827
20180824,0.0,0.0,-241.7648836506555,-474.2848673484575,124.48132780082746,3518.592562974807,-0.0,356.84875102936314,0.0,37.56574004508659,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-849.093014280204,-1040.5827263267204,0.0,-283.86050283860106,-0.0,0.0,0.0,-1553.6723163841748,-0.0
20180827,0.0,-68.21282401091385,-60.58770069675695,-1381.6669142772273,-0.0,432.22003929273734,0.0,-3282.275711159733,368.2719546742204,431.8437852046537,0.0,0.0,-0.0,-2486.0594795539064,-0.0,-0.0,0.0,-4341.085271317838,313.8075313807492,-0.0,-0.0,0.0,-0.0,0.0,427.0462633452039,-0.0
20180828,-759.789596727058,-682.5938566552882,-0.0,0.0,0.0,-882.1799647128097,0.0,945.4949944382555,282.2466836014636,635.6328285661084,-0.0,265.6748140276371,0.0,1620.2049082678116,0.0,0.0,1540.4699738903448,832.012678288439,-0.0,0.0,0.0,-0.0,0.0,-0.0,-568.181818181811,0.0
20180829,-1295.641931684331,-547.9452054794505,-0.0,-945.9459459459425,0.0,-0.0,-0.0,830.3349017437023,-0.0,-931.7927692881202,0.0,-529.941706412295,-0.0,-3798.358733880396,-0.0,-289.91109393119376,-462.8439187451741,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0
20180830,0.0,-412.0879120879318,0.0,636.6530241018567,1059.3220338983085,0.0,-177.48478701824737,1212.789415656015,0.0,299.5693690320051,0.0,0.0,0.0,-1816.4435946462872,0.0,-5097.887187439417,-1855.6701030927911,0.0,0.0,1402.0215194000725,0.0,0.0,-0.0,0.0,0.0,0.0
20180831,-0.0,-0.0,-1121.5519854501372,-0.0,-293.5010482180237,0.0,-203.20040640082766,-410.95890410958845,-0.0,130.86558235185012,0.0,0.0,0.0,-1977.8099372889494,0.0,-0.0,-104.05827263267912,-0.0,-1418.812401471358,-514.4694533762005,-490.59689288634786,-0.0,-0.0,-0.0,-0.0,-517.419799931002
20180903,0.0,-0.0,-1532.8019619865076,0.0,0.0,-0.0,1934.3344362433377,0.0,-0.0,-0.0,-172.5129384703972,1050.4201680672277,338.98305084744516,0.0,-0.0,-0.0,-0.0,-1963.1410256410275,-799.5735607675955,1934.2359767891548,534.1002465078102,-0.0,0.0,-0.0,-0.0,936.1997226074911
20180904,-0.0,-0.0,0.0,0.0,-1174.0041928721184,0.0,-4033.2745147466558,-986.3013698630123,-0.0,-0.0,-460.8294930875423,-467.7754677754667,-337.8378378378408,0.0,0.0,0.0,0.0,286.06456885983107,0.0,-766.2835249042198,0.0,0.0,0.0,-0.0,-0.0,0.0
20180905,0.0,-0.0,0.0,29.86411826190871,127.2804412388605,40.32258064515166,-514.5356315924969,-885.4454897620315,-0.0,0.0,-0.0,0.0,-423.01184433163723,-0.0,-307.0624360286613,0.0,0.0,0.0,-0.0,-128.2051282051204,-0.0,379.2537925379282,-0.0,0.0,0.0,-306.43513789581954
20180906,-0.0,-0.0,-152.39256324291586,432.9004329004227,1271.1864406779655,261.9911326078272,0.0,0.0,0.0,0.0,0.0,-0.0,-211.95421788893398,0.0,3182.751540041073,0.0,523.5602094240816,3424.6575342465862,0.0,0.0,0.0,-776.06453589299,0.0,0.0,0.0,307.3770491803354
20180907,-0.0,-0.0,2442.0024420024383,-386.44470868014787,-3199.999999999986,-1929.6482412060464,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-130.20833333332618,-1636.1511492014179,53.561863952859895,0.0,-0.0,1701.6914402870393,0.0,-0.0,-0.0,-68.09669731019616
20180910,0.0,0.0,2264.60071513708,1429.6351451973385,2096.705177578087,-2516.74446925106,0.0,0.0,-0.0,-0.0,0.0,0.0,337.98056611745125,0.0,-0.0,0.0,0.0,7384.131971720354,1177.7301927194812,0.0,0.0,2398.8615572270696,2341.1371237458156,0.0,0.0,1498.637602179845
20180911,-0.0,-0.0,-3299.9410724808554,-621.0261718172491,0.0,966.0842754367923,-0.0,-971.3835652402229,0.0,0.0,-0.0,-0.0,-252.63157894736293,-4682.997118155615,-0.0,-0.0,-1138.421733505822,-2462.1212121212106,-2128.7919105907527,0.0,-0.0,-3314.5841703495303,-4971.988795518199,-0.0,-0.0,-169.0331304935739
20180912,0.0,0.0,-1827.4415817854938,-74.16196974191733,-0.0,0.0,0.0,-371.1558854718939,-0.0,-74.9063670411896,493.4210526315746,-729.9270072992626,-0.0,277.1478961955121,-101.52284263959032,-0.0,523.4231876472106,-0.0,376.5465303926896,-0.0,-0.0,-245.12307220917745,-1031.687546057503,0.0,0.0,-0.0
20180913,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-3991.4848323576543,0.0,487.25637181409564,-163.66612111292176,-2310.924369747906,-890.2077151335196,0.0,4674.79674796747,535.4752342704213,0.0,0.0,0.0,-0.0,-0.0,0.0,1037.0370370370604,0.0,0.0,-0.0
20180914,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,1248.9818083084579,204.55873758037112,0.0,0.0,-212.53985122210975,-42.77159965783929,-0.0,-794.4389275074451,532.6231691078624,1530.877010897774,0.0,0.0,0.0,-0.0,460.49938600081964,466.71579464504845,-724.6376811594287,0.0,0.0
